"customer_id","age","salary","spending_score","time_as_customer","loyalty_member","state","gender"
475,30,59254.9,0.17,14.6,"No","Wisconsin","Other"
476,66,34919.64,0.51,8.47,"No","South Dakota","Female"
477,61,59256.17,0.04,4.33,"No","Georgia","Male"
478,33,44230.57,0.25,12.92,"No","Virginia","Female"
479,78,27502.58,0.35,8.49,"No","New Mexico","Male"
480,69,60371,0.38,3.36,"No","Tennessee","Male"
481,59,60362.81,0.59,7.23,"No","Idaho","Other"
482,35,78046.09,0.59,15.81,"No","Delaware","Male"
483,47,56303.53,0.67,8.91,"No","New Hampshire","Other"
484,88,57227.04,0.09,2.23,"No","Missouri","Male"
485,79,45894.91,0.44,10.9,"No","Kansas","Other"
486,76,63929.62,0.94,12.95,"No","Maryland","Other"
487,76,71831.43,0.86,5.62,"No","Tennessee","Male"
488,72,40401.71,0.75,2.77,"No","South Dakota","Male"
489,49,51545.8,0.73,8.42,"No","Maine","Other"
490,65,66945.06,0.98,5.45,"No","South Dakota","Other"
491,46,50968.42,0.43,10.18,"No","Oklahoma","Male"
492,59,55656.82,0.39,17.04,"No","California","Female"
493,19,38478.86,0.67,11.61,"No","Rhode Island","Female"
494,46,51671.71,0.68,10.87,"No","Illinois","Other"
495,63,30745.16,0.19,19.2,"No","Mississippi","Other"
496,50,51534.87,0.56,16.64,"No","Vermont","Female"
497,62,9064.55,0.97,16.84,"No","Michigan","Female"
498,20,55747.09,0.03,16.98,"No","Nebraska","Male"
499,33,44173.48,0.73,17.68,"No","Hawaii","Female"
500,90,64281.47,0.4,9.74,"No","Michigan","Male"
501,81,51722.93,0.43,19.83,"No","Tennessee","Other"
502,69,33114.52,0.39,9.12,"No","Virginia","Female"
503,89,48491.8,0.11,19.52,"No","Alabama","Female"
504,36,52330.02,0.34,12.2,"No","Minnesota","Other"
505,72,38707.18,0.06,17.9,"No","Montana","Male"
506,88,55839.66,0.06,15.11,"No","Texas","Other"
507,50,61409.74,0.8,8.74,"No","New Hampshire","Other"
508,61,38582.22,0.74,12.33,"No","Arkansas","Male"
509,40,29303.96,0.86,13.04,"No","Maryland","Other"
510,44,43678.34,0.12,9.03,"No","Pennsylvania","Other"
511,65,59390.72,0.12,12.91,"No","Washington","Other"
512,36,74719.57,0.25,2.1,"No","Texas","Male"
513,57,43383.22,0.44,11.53,"No","Florida","Female"
514,83,66963.23,0.24,15.9,"No","Oregon","Other"
515,28,38976.18,0.17,9.19,"No","Nevada","Female"
516,26,61107.06,0.79,17,"No","New Jersey","Other"
517,50,69649.11,0.57,6.32,"No","Michigan","Male"
518,80,55422.74,0.72,1.36,"No","Texas","Other"
519,54,70542.71,0.2,5.43,"No","California","Male"
520,27,57945.45,0.2,15.35,"No","New Mexico","Female"
521,70,53605.35,0.64,3.3,"No","Pennsylvania","Male"
522,48,53868.19,0.91,11.98,"No","Arkansas","Male"
523,87,53982.46,0.95,5.09,"No","New Hampshire","Female"
524,43,6749.7,0.8,12.15,"No","Nebraska","Male"
525,53,23692.29,0.08,15.97,"No","Illinois","Male"
526,41,50699.79,0.9,5.75,"No","California","Male"
527,63,30445.49,0.36,12.5,"No","Nevada","Male"
528,86,41341.3,0.23,5.82,"No","New Hampshire","Male"
529,23,58941.06,0.68,17.69,"No","Massachusetts","Male"
530,28,59106.94,0.47,13.88,"No","Arkansas","Female"
531,41,47016.75,0.69,5.5,"No","Delaware","Other"
532,67,55855.19,0.09,2.1,"No","Connecticut","Other"
533,43,45072.06,0.49,3.71,"No","Montana","Other"
534,24,68185.19,0.54,15.28,"No","New York","Male"
535,18,46534.99,0.26,12.02,"No","New Jersey","Other"
536,65,44586.13,0.17,0.1,"No","Georgia","Female"
537,65,50770.42,0.34,6.11,"No","Georgia","Other"
538,75,55255.41,0.69,11.55,"No","Oregon","Female"
539,29,41459.48,0.88,13.63,"No","Massachusetts","Female"
540,85,33342.34,0.65,17.74,"No","Florida","Other"
541,24,68421.23,0.35,5.1,"No","South Carolina","Other"
542,73,48940.98,0,17.73,"No","Connecticut","Female"
543,39,17979.2,0.45,13.52,"No","Illinois","Female"
544,36,34494.4,0.44,15.25,"No","Florida","Male"
545,56,40391.49,0.62,11.88,"No","New Mexico","Other"
546,35,48348.1,0.98,7.68,"No","Mississippi","Other"
547,20,61913.2,0.86,13.01,"No","Pennsylvania","Female"
548,34,34886.26,0.85,16.79,"No","Nevada","Other"
549,31,37134.42,0.97,1.89,"No","Georgia","Female"
550,36,70490.47,0.38,1.46,"No","New York","Other"
551,62,60602.97,0.9,13.91,"No","Arkansas","Other"
552,73,36350.22,0.83,3.48,"No","Illinois","Male"
553,26,51619.31,0.41,9.46,"No","Georgia","Female"
554,40,51768.74,0.46,0.78,"No","Ohio","Female"
555,34,52940.82,0.66,7.52,"No","North Dakota","Male"
556,34,59652.94,0.37,0.22,"No","New Hampshire","Female"
557,78,55207.78,0.4,3.62,"No","Michigan","Other"
558,85,44393.51,0.23,10.91,"No","Washington","Other"
559,40,40845.6,0.81,11.24,"No","Mississippi","Male"
560,19,18805.84,0.59,7.43,"No","Oklahoma","Male"
561,50,59286,0.47,5.15,"No","Florida","Female"
562,33,68007.25,0.6,1.92,"No","Arkansas","Female"
563,71,33205.53,0.77,8.39,"No","Ohio","Female"
564,73,79886.67,0.87,4.58,"No","Florida","Male"
565,56,49705.98,0.6,2.07,"No","Michigan","Male"
566,38,79019.9,0.51,4.09,"No","California","Female"
567,35,46292.14,0.54,16.36,"No","Kansas","Female"
568,47,70813.95,0.93,6.48,"No","Montana","Other"
569,38,54563.45,0.45,6.29,"No","Wisconsin","Male"
570,34,51849.01,0.42,17.66,"No","Tennessee","Female"
571,81,38243.81,0.82,0.91,"No","Kentucky","Other"
572,69,36546.53,0.97,11.85,"No","Delaware","Other"
573,77,36185.04,0.6,0.52,"No","Utah","Other"
574,24,36308.71,0.71,6.18,"No","Washington","Other"
575,73,34122.21,0.98,6.52,"No","South Carolina","Other"
576,38,35634.39,0.08,12.66,"No","Maryland","Other"
577,89,40569.65,0.21,9.58,"No","Missouri","Other"
578,66,41383.42,0.44,8.06,"No","Georgia","Female"
579,54,65600.94,0.89,19.98,"No","Pennsylvania","Female"
580,25,87658.28,0.29,15.72,"No","Oklahoma","Other"
581,24,30937.27,0.07,10.65,"No","Iowa","Male"
582,68,75355.65,0.52,9.39,"No","Rhode Island","Female"
583,60,51186.1,0.79,18.55,"No","Georgia","Other"
584,65,49758.11,0.64,17.37,"No","Hawaii","Male"
585,41,35578.02,0.66,5.32,"No","Illinois","Male"
586,51,53815.94,0.04,16.07,"No","Indiana","Other"
587,21,45915.3,0.75,12.05,"No","Idaho","Male"
588,24,37212.81,0.94,2.85,"No","Massachusetts","Female"
589,57,52062.03,0.98,7.29,"No","Maine","Female"
590,20,49973.46,0.28,3.61,"No","Kansas","Female"
591,45,64203.98,0.28,16.47,"No","Washington","Other"
592,88,72908.27,0.29,1.05,"No","Utah","Female"
593,54,49688.81,0.84,2.3,"No","Wisconsin","Female"
594,68,35501.47,0,15.34,"No","Vermont","Female"
595,21,47753.64,0.23,9.12,"No","South Dakota","Female"
596,86,36908.87,0.84,1.01,"No","Vermont","Male"
597,81,55635.1,0.93,13.9,"No","Vermont","Other"
598,81,62736.05,0.81,19.26,"No","Georgia","Other"
599,60,55058.94,0.74,12.97,"No","South Carolina","Other"
600,31,51796.88,0.39,16.35,"No","Utah","Female"
601,23,35370.1,0.46,9.46,"No","South Dakota","Male"
602,29,58254.05,0.4,8.32,"No","Idaho","Female"
603,76,26170.47,0.77,1.45,"No","Massachusetts","Female"
604,37,17329.04,0.55,4.93,"No","New Hampshire","Male"
605,61,75134.56,0.08,5.55,"No","Wisconsin","Other"
606,47,72750.19,0.63,13.27,"No","Virginia","Male"
607,21,72865.19,0.01,3.34,"No","New York","Other"
608,58,79599.24,0.07,19.21,"No","North Carolina","Female"
609,82,43306,0.6,15.11,"No","Colorado","Male"
610,90,46828.29,0.44,16.36,"No","Hawaii","Female"
611,27,52322.9,0.77,9.97,"No","Montana","Other"
612,85,69895.07,0.25,11.09,"No","Iowa","Female"
613,41,66862.27,0.62,2.03,"No","Wyoming","Other"
614,24,53871.53,0.3,14.05,"No","Washington","Female"
615,67,31164.63,0.48,9.37,"No","Massachusetts","Female"
616,83,52220.65,0.97,6.55,"No","North Dakota","Male"
617,40,15209.55,0.58,5.89,"No","Oklahoma","Female"
618,27,38139.78,0.02,6.33,"No","Virginia","Female"
619,62,52483.86,0.44,3.86,"No","Louisiana","Other"
620,71,45693.89,0.36,10.78,"No","Connecticut","Other"
621,57,62416.21,0.11,17.59,"No","South Carolina","Male"
622,82,39062.96,0.15,14.56,"No","Washington","Female"
623,32,71073.05,0.56,18.95,"No","Vermont","Male"
624,67,49341.52,0.22,10.82,"No","California","Male"
625,48,60787.35,0.7,5.49,"No","Texas","Other"
626,74,44085.53,0.07,11.81,"No","Maryland","Other"
627,46,36268.51,0.35,19.93,"No","Ohio","Female"
628,73,36152.53,0.61,13.8,"No","Minnesota","Male"
629,56,70404.93,0.47,17.23,"No","North Dakota","Female"
630,70,50165.37,0.54,9.72,"No","Missouri","Other"
631,40,79555.72,0.22,18.89,"No","Colorado","Male"
632,37,29768.9,0.51,12.47,"No","West Virginia","Female"
633,20,33925.35,0.09,2.16,"No","Idaho","Female"
634,79,44283.01,0.75,3.36,"No","Montana","Other"
635,19,50869.73,0.9,17.72,"No","Alaska","Male"
636,42,47074.05,0.97,0.9,"No","North Carolina","Male"
637,59,46550.54,0.68,3.51,"No","New Jersey","Other"
638,68,47808.45,0.08,1.41,"No","Ohio","Male"
639,77,60731.82,0.87,16.66,"No","West Virginia","Female"
640,41,65917.82,0.84,14.55,"No","Kentucky","Male"
641,79,52290.08,0.73,19.68,"No","Alaska","Other"
642,63,75616,0.13,13.62,"No","Oregon","Male"
643,71,57632.43,0.92,9.39,"No","Montana","Male"
644,25,48291.62,0.18,17.59,"No","Iowa","Male"
645,79,38221.34,0.37,17.34,"No","Michigan","Male"
646,18,67620.23,0.02,1.13,"No","New Mexico","Female"
647,53,25791.48,0.34,1.88,"No","Arizona","Other"
648,53,75658.64,0.22,15.75,"No","Montana","Male"
649,43,26704.43,0.48,19.31,"No","Pennsylvania","Male"
650,72,50226.55,0.61,14.25,"No","Illinois","Female"
651,20,55379.66,0.95,0.9,"No","Louisiana","Female"
652,83,41522.04,0.47,19.65,"No","Ohio","Other"
653,22,33804.68,0.28,15.7,"No","Florida","Female"
654,36,42414.36,0.86,5.13,"No","Idaho","Male"
655,53,66325.48,0.14,3.4,"No","Arkansas","Other"
656,20,27724.48,0.38,0.31,"No","Minnesota","Female"
657,67,70777.91,0.55,19.41,"No","North Dakota","Male"
658,38,26290.9,0.79,12.66,"No","Kentucky","Other"
659,65,45985.83,0.46,17.26,"No","Massachusetts","Male"
660,25,28638.33,0.44,9.56,"No","North Dakota","Other"
661,70,50804.29,0.16,16.72,"No","Maine","Male"
662,38,47173.12,0.6,1.85,"No","Massachusetts","Female"
663,56,60197.98,0.12,13.66,"No","Arkansas","Other"
664,64,43833.59,0.55,11.47,"No","Colorado","Female"
665,60,38117.86,0.61,13.31,"No","Kansas","Other"
666,78,22887.47,0.75,6.37,"No","Utah","Other"
667,86,27934.85,0.21,2.37,"No","North Carolina","Male"
668,89,35146.55,0.52,14.55,"No","North Carolina","Other"
669,53,67021.89,0.03,16.34,"No","Massachusetts","Other"
670,84,43648.32,0.41,7.3,"No","California","Other"
671,87,62396.48,0.94,17,"No","Massachusetts","Other"
672,53,43278.45,0.35,17.59,"No","Maryland","Male"
673,77,58482.46,0.23,10.28,"No","Alaska","Other"
674,43,54617.08,0.75,11.23,"No","Oklahoma","Male"
675,57,33020.73,0.47,18.56,"No","North Carolina","Other"
676,36,51519.39,0.06,15.2,"No","New Jersey","Female"
677,35,63579.27,0.1,11.73,"No","Arizona","Female"
678,43,47673.56,0.23,14.61,"No","Oregon","Male"
679,60,69168.17,0.18,2.91,"No","Alabama","Female"
680,77,33657.69,0.52,1.72,"No","Alabama","Male"
681,59,56283.7,0.71,0.9,"No","Alabama","Male"
682,32,65734.78,0.28,6.45,"No","Hawaii","Other"
683,34,64173.2,0.79,9.02,"No","South Carolina","Female"
684,61,50204.35,0.72,5.66,"No","Minnesota","Female"
685,25,46194.05,0.05,13.09,"No","New York","Male"
686,51,64836.64,0.98,1.88,"No","Utah","Male"
687,36,52263.85,0,10.23,"No","Iowa","Female"
688,39,52984.89,0.15,15.45,"No","New Hampshire","Female"
689,58,44506.74,0.38,11.33,"No","North Carolina","Male"
690,45,54378.94,0.88,1.73,"No","California","Other"
691,51,26545.47,0.68,2.72,"No","New Jersey","Male"
692,47,30342.99,0.95,7.54,"No","Indiana","Female"
693,84,66165.33,0.45,19.78,"No","Wyoming","Male"
694,82,62075.01,0.32,4.29,"No","Massachusetts","Other"
695,56,57408.32,0.3,8.86,"No","Vermont","Other"
696,58,50870.22,0.02,10.95,"No","Virginia","Other"
697,66,39249.91,0.3,13.23,"No","Nevada","Other"
698,28,52884.09,0.42,3.34,"No","Idaho","Other"
699,52,38703.22,0.87,18.37,"No","Arizona","Male"
700,62,25480.62,0.78,1.6,"No","Connecticut","Other"
701,59,33144.57,0.22,9.61,"No","Oregon","Male"
702,30,53871.41,0.7,19.74,"No","Ohio","Other"
703,23,47102.56,0.01,17.14,"No","Pennsylvania","Male"
704,32,45864.55,0.03,5.93,"No","Alabama","Male"
705,53,42640.53,0.68,14.78,"No","Kentucky","Female"
706,40,29875.38,0.85,6.55,"No","Wisconsin","Female"
707,80,37758.77,0.16,17.46,"No","Maine","Other"
708,82,80731.73,0.72,14.88,"No","Virginia","Female"
709,54,75439.54,0.51,2.29,"No","Tennessee","Male"
710,62,65630.17,0.54,19.67,"No","Alaska","Female"
711,82,40922.65,0.49,1.68,"No","Mississippi","Female"
712,30,36165.47,0.25,9.08,"No","New Mexico","Male"
713,34,68399.34,0.17,18.71,"No","Massachusetts","Other"
714,20,70036.29,0.83,10.07,"No","Delaware","Other"
715,81,71078.04,0.61,18.35,"No","Missouri","Male"
716,35,23516.28,0.48,7.85,"No","Montana","Male"
717,34,60062.47,0.81,18.42,"No","West Virginia","Female"
718,68,50856.28,0.64,2.62,"No","New York","Other"
719,21,15738.96,0.56,3.15,"No","Rhode Island","Female"
720,27,44082.7,0.39,10.35,"No","Vermont","Female"
721,33,38409.45,0.54,12.35,"No","Oklahoma","Other"
722,88,44891.7,0.57,9.88,"No","New Mexico","Female"
723,87,42459.53,0.97,18.71,"No","Vermont","Male"
724,75,53244.61,0.66,16,"No","Florida","Female"
725,21,37936.76,0.33,14.74,"No","Idaho","Female"
726,62,41209.12,0.06,2.87,"No","Oklahoma","Other"
727,80,75134.39,0.14,13.01,"No","Washington","Other"
728,19,51652.91,0.05,17.73,"No","Kentucky","Male"
729,75,39577.55,0.7,0.67,"No","New Hampshire","Female"
730,57,34641.77,0.48,7.83,"No","Colorado","Female"
731,72,50302.76,0.39,15.44,"No","Wyoming","Other"
732,88,60184.41,0.45,11.86,"No","Nebraska","Female"
733,70,18344.21,0.66,8.17,"No","Vermont","Male"
734,77,32255.47,0.08,10.38,"No","Idaho","Female"
735,50,46681.25,0.12,16.87,"No","Iowa","Male"
736,50,76889.7,0.04,3.88,"No","Minnesota","Other"
737,49,53419.61,0.82,10.64,"No","Oregon","Male"
738,42,31446.04,0.59,10.06,"No","Indiana","Female"
739,82,75263.44,0.86,6.15,"No","Ohio","Male"
740,39,63198.87,0.68,15.25,"No","North Dakota","Male"
741,31,36627.6,0.69,0.4,"No","Massachusetts","Female"
742,41,68319.73,0.21,19.83,"No","Colorado","Other"
743,68,51216.32,0.95,19.03,"No","Maine","Male"
744,88,34525.47,0.33,4.63,"No","Tennessee","Other"
745,77,45043.49,0.45,8.52,"No","Pennsylvania","Male"
746,74,63847.97,0.07,11.51,"No","Connecticut","Female"
747,72,22590.15,0.39,5.15,"No","Maine","Male"
748,23,39633.11,0.99,17.07,"No","Ohio","Female"
749,46,47375.21,0.95,15.41,"No","Delaware","Female"
750,42,44097.36,0.11,3.01,"No","Oklahoma","Female"
751,76,39490,0.38,1.51,"No","New Mexico","Male"
752,57,40038.87,0.17,3.12,"No","Florida","Female"
753,89,40863.48,0.66,13.97,"No","Arizona","Female"
754,63,62201.57,0.61,3.4,"No","Georgia","Female"
755,61,50906.69,0.77,4.11,"No","Texas","Male"
756,63,69675.58,0.59,0.57,"No","Arkansas","Other"
757,33,71012.74,0.15,16.05,"No","Texas","Other"
758,44,57807.71,0.68,6.4,"No","Maryland","Male"
759,45,65597.51,0.7,5.93,"No","Minnesota","Other"
760,79,55612.76,0.94,5.11,"No","Maine","Female"
761,45,48854.99,0.58,11.03,"No","Arizona","Male"
762,32,65196.31,0.36,1.95,"No","Michigan","Female"
763,62,23361.41,0.88,2.23,"No","Kansas","Female"
764,18,42028.91,0.25,13.87,"No","Nebraska","Male"
765,51,49414.17,0.86,18.85,"No","Connecticut","Male"
766,59,64327.78,0.92,7.08,"No","Louisiana","Female"
767,55,48803.16,0.11,19.22,"No","North Dakota","Male"
768,76,77341.58,0.16,0.62,"No","West Virginia","Male"
769,50,38218.63,0.13,13.39,"No","Connecticut","Male"
770,60,42277.85,0.46,13.31,"No","Montana","Male"
771,44,58488.22,0.64,5.87,"No","Wyoming","Female"
772,52,73126.23,0.33,18.95,"No","South Dakota","Female"
773,38,24770.91,0.42,17.88,"No","Delaware","Male"
774,54,48529.09,0.8,14,"No","Virginia","Female"
775,54,27578.27,0.82,4.39,"No","Michigan","Male"
776,70,59500.96,0.93,11.77,"No","New Jersey","Female"
777,83,28333.16,0.92,2.42,"No","Massachusetts","Female"
778,30,41998.44,0.43,19.9,"No","Alabama","Other"
779,35,51561.04,0.59,8.53,"No","Virginia","Other"
780,39,86448.31,0.4,16.74,"No","Arkansas","Female"
781,40,63942.11,0.32,16.63,"No","Massachusetts","Male"
782,58,63395.57,0.11,6.85,"No","North Carolina","Female"
783,18,22985.52,0.04,13.83,"No","Vermont","Female"
784,85,36803.14,0.73,7.91,"No","Iowa","Other"
785,40,58344.98,0.17,9.08,"No","Alabama","Other"
786,73,46381.96,0.95,0.08,"No","Delaware","Other"
787,79,64040.42,0.15,4.84,"No","Oregon","Female"
788,60,33558.15,0.67,1.44,"No","Washington","Female"
789,58,64904.13,0.64,3.13,"No","Wisconsin","Other"
790,83,35644.46,0.57,0.23,"No","Missouri","Male"
791,54,33199.52,0.86,4.05,"No","Tennessee","Other"
792,90,64280.17,0.11,2.16,"No","Virginia","Female"
793,44,42868,0.77,5.23,"No","Ohio","Male"
794,29,60167.38,0.55,17.36,"No","Rhode Island","Female"
795,83,44708.37,0.79,4.08,"No","New Jersey","Male"
796,64,43558.58,0.5,3.13,"No","North Dakota","Other"
797,33,37937.48,0.95,15.76,"No","Virginia","Other"
798,30,45533.82,0.78,1.69,"No","California","Other"
799,35,60883.65,0.39,13.9,"No","South Dakota","Male"
800,87,71411.75,0.62,2.65,"No","Georgia","Male"
801,38,45486.73,0.87,13.67,"No","Iowa","Other"
802,37,58127.16,0.59,0.87,"No","Connecticut","Other"
803,31,61737.79,0.78,12.57,"No","Kansas","Male"
804,74,41400.86,0.05,15.02,"No","North Dakota","Female"
805,85,60670.36,0.74,3.42,"No","Colorado","Other"
806,34,12104.98,0.59,13.67,"No","New Hampshire","Female"
807,38,35868.67,0.64,12.15,"No","Minnesota","Other"
808,32,48036.02,0.38,4.89,"No","Wisconsin","Male"
809,53,36576.03,0.18,7.68,"No","Arkansas","Male"
810,64,37372.74,0.22,19.85,"No","Virginia","Male"
811,33,27658.31,0.44,15.96,"No","Alabama","Other"
812,52,55615.64,0.01,6.62,"No","Kansas","Female"
813,26,51645.38,0.31,1.52,"No","Oregon","Other"
814,86,41449.44,0.66,14.24,"No","Kansas","Male"
815,21,49705.66,0.03,3.55,"No","Wisconsin","Male"
816,88,24766.46,0.05,10.19,"No","Idaho","Other"
817,74,60712.43,0.52,18.63,"No","Rhode Island","Female"
818,53,83776.37,0.2,5.33,"No","New Mexico","Female"
819,58,27234.3,0.82,19.17,"No","Oregon","Male"
820,31,61653.74,0.9,7.61,"No","California","Male"
821,65,51745.76,0.75,4.39,"No","Texas","Female"
822,33,27224.5,0.1,16.42,"No","West Virginia","Female"
823,69,47847.88,0.14,1.79,"No","Alabama","Other"
824,25,51199.88,0.36,19.97,"No","Wisconsin","Other"
825,37,53622.96,0.17,16.08,"No","Tennessee","Other"
826,81,27775.99,0.32,18.77,"No","Arizona","Male"
827,47,51253.09,0.42,1.49,"No","West Virginia","Female"
828,57,46440.72,0.63,18.96,"No","Wisconsin","Male"
829,23,69922.79,0.63,11.71,"No","New Mexico","Other"
830,35,49107.83,0.55,7.41,"No","Virginia","Female"
831,18,72891.2,0.27,13.9,"No","Colorado","Male"
832,64,54504.89,0.53,1.21,"No","Oregon","Other"
833,22,40326.17,0.27,15.82,"No","Kansas","Female"
834,65,62129.4,0.45,14.87,"No","Maryland","Female"
835,64,15306.62,0.42,3.03,"No","Kansas","Female"
836,88,36573.38,0.61,12.61,"No","Delaware","Male"
837,33,33642.76,0.58,1.27,"No","Missouri","Other"
838,72,49944.75,0.95,18.34,"No","South Dakota","Female"
839,64,67567.49,0.84,9.17,"No","South Dakota","Female"
840,90,43038.26,0.49,2.35,"No","Vermont","Female"
841,44,24756.21,0.59,2.09,"No","Rhode Island","Female"
842,33,48331.53,0.6,12.12,"No","Massachusetts","Other"
843,72,63026.29,0.62,6.16,"No","Massachusetts","Female"
844,62,37321.26,0.87,5.97,"No","Illinois","Other"
845,84,56144.25,0.31,13.02,"No","Illinois","Male"
846,50,40048.93,0.84,19.62,"No","Utah","Other"
847,23,70730.53,0.53,19.63,"No","Pennsylvania","Female"
848,35,32457.92,0.86,10.86,"No","Ohio","Other"
849,79,52539.74,0.83,10.25,"No","North Carolina","Male"
850,79,30599.34,0.47,6.71,"No","South Carolina","Other"
851,47,67405.17,0.21,6.6,"No","Pennsylvania","Female"
852,72,32039.53,0.31,9.21,"No","Washington","Male"
853,38,52303.41,0.23,9.51,"No","Michigan","Other"
854,67,63973.35,0.04,3,"No","Wisconsin","Other"
855,21,57797.58,0.57,5.46,"No","Rhode Island","Female"
856,21,64973.14,0.07,2.97,"No","Louisiana","Male"
857,43,34229.58,0.88,16.5,"No","New Mexico","Female"
858,53,39798.1,0.09,17.39,"No","Alaska","Female"
859,23,34283.66,0.49,10.76,"No","New York","Other"
860,89,58402.35,0.15,6.99,"No","Tennessee","Female"
861,53,73653.67,0.89,2.09,"No","Michigan","Male"
862,48,43724.86,0.74,5.29,"No","Oregon","Male"
863,66,38936.23,0.14,15.26,"No","Massachusetts","Female"
864,72,65790.33,0.83,12.9,"No","Washington","Female"
865,61,62402.63,0.94,1.66,"No","Montana","Male"
866,33,82572.19,0.06,19.36,"No","Kansas","Other"
867,74,34390.24,0.34,0.4,"No","Illinois","Female"
868,38,31712.85,0.41,3.76,"No","New Hampshire","Male"
869,25,24950.49,0.68,14.59,"No","Wyoming","Other"
870,34,68556.3,0.85,19.39,"No","Rhode Island","Other"
871,19,44725.68,0.19,5.17,"No","California","Female"
872,26,46587.58,0.93,3.93,"No","Louisiana","Other"
